Time_Index,Load_MW_z1,Load_MW_z2
6040,799.4,553.8
6041,1173.3,1137.5
6042,1455.4,1551.8
6043,1444.9,1535.8
6044,1347.1,1370.8
6045,870,722.3
6046,890.8,783.6
6047,657.2,477.4
6048,583.9,386.4
6049,581.4,384.2
6050,576.4,380.2
6051,573.7,378.2
6052,576.5,380.4
6053,578.2,381.8
6054,604.8,403.5
6055,964.9,843.6
6056,914.7,699.5
6057,917.7,679.7
6058,876.8,614
6059,947.1,702.7
6060,861.1,601.8
6061,1062.2,864.3
6062,1211.8,1065.5
6063,1112.7,945.1
6064,1002.6,839
6065,679.5,459.7
6066,1245.2,1266
6067,1418.1,1502.6
6068,1164.7,1125.1
6069,1258.2,1263.3
6070,1599.1,1757.3
6071,1313.1,1376.2
6072,618.9,421.1
6073,607.3,404.1
6074,608.2,404.6
6075,604.1,401.4
6076,601.3,399.5
6077,600.4,398.8
6078,786.8,632
6079,920.6,755.3
6080,1025.5,821.7
6081,1114,930.1
6082,1190.9,1030.2
6083,968.1,718.3
6084,1193.7,1051.4
6085,1345.9,1250.6
6086,1230.2,1089.5
6087,1249.5,1130.9
6088,1260.2,1191.6
6089,1090.7,1023.2
6090,1036.1,976.4
6091,992.7,911.8
6092,945,814.7
6093,749,556
6094,628.4,421.2
6095,687.6,520.6
6096,725.5,582.5
6097,764.1,631.5
6098,771.1,637.9
6099,826,707.1
6100,888.3,789.7
6101,792.3,652.9
6102,799.8,645.4
6103,1112,1018.1
6104,1325.4,1238.3
6105,989.6,748.9
6106,1052.2,827.2
6107,1206.4,1032.4
6108,1064.9,852.4
6109,1284.6,1144.9
6110,1105.9,903.1
6111,1110.5,926
6112,1152.9,1028.3
6113,946.9,807.7
6114,1002.7,919.7
6115,1118.4,1078.5
6116,928.8,781.6
6117,1128.4,1063.5
6118,866.9,733.5
6119,775.1,624.4
6120,836,718.8
6121,661.2,475.5
6122,606,400.2
6123,609.9,403.9
6124,613.6,407.8
6125,623.9,416.1
6126,659.3,445.6
6127,939,770.2
6128,997.7,775.4
6129,1124.7,927.5
6130,941.2,663.5
6131,1123.2,909.9
6132,1201.9,1042.1
6133,1100.2,894.6
6134,1187.4,1022.1
6135,1264.6,1150.4
6136,1005.2,836.2
6137,1090.6,999.1
6138,1361,1395.2
6139,960.7,837.7
6140,917.6,760.3
6141,991.4,871.5
6142,991.1,891.3
6143,976.2,884.6
6144,943.1,849.6
6145,941.3,850.7
6146,1150.3,1144.9
6147,891.7,792.9
6148,609,404.9
6149,608.4,404.2
6150,610.5,406.7
6151,624.8,418.1
6152,655.5,440.1
6153,682.8,460.9
6154,696.4,471.4
6155,873.8,714.7
6156,1183.1,1148.8
6157,960.5,845.6
6158,839.4,683.7
6159,750.3,563.7
6160,1286.5,1310.7
6161,1175.5,1164.3
6162,1018.4,953.4
6163,1062.7,1017
6164,982.1,902.5
6165,961,881.5
6166,800,666.3
6167,1035.2,997.3
6168,1208,1244.1
6169,942.6,878.2
6170,925.4,856.4
6171,865,771.8
6172,768.8,639.4
6173,663.3,496.8
6174,573.4,378.6
6175,562.7,370.7
6176,565.2,372.4
6177,631.7,452
6178,609.6,415.6
6179,697.7,537.3
6180,1042,1009.3
6181,1193.3,1218.6
6182,839.5,732.5
6183,728.1,582.4
6184,736.1,592.4
6185,735.2,592.2
6186,820.8,710.9
6187,642.1,466.2
6188,765.9,633.6
6189,877.9,790
6190,955.4,903.8
6191,969.7,928.4
6192,876.5,806.5
6193,738.1,613
6194,736.7,611.6
6195,735.3,610.3
6196,774,662
6197,750.5,624.7
6198,600.1,398.5
6199,921.9,781.5
6200,937.4,726.3
6201,920,680.1
6202,1069.7,877
6203,1066.2,864.7
6204,874.3,619.4
6205,971.9,740.3
6206,1204.3,1059.1
6207,1042.6,848
6208,1091.1,964.2
6209,1173.8,1145.1
6210,1238.4,1261.9
6211,1243.1,1260.9
6212,1243.5,1231.7
6213,1145.2,1113.8
6214,1057.1,1024.5
6215,802.3,689.9
6216,883.4,811.5
6217,687.3,541.6
6218,560,367.6
6219,557.2,365.5
6220,560.3,368
6221,566.3,372.6
6222,644,460.1
6223,1144.3,1089.1
6224,1352.6,1300.5
6225,1082.8,905.5
6226,925.7,679.2
6227,1085.1,891
6228,1035.3,841.4
6229,908.9,655.4
6230,1061.7,864.7
6231,930.8,698.4
6232,1099.9,979.8
6233,1124.4,1080.3
6234,1213.4,1227.7
6235,1314.2,1356.9
6236,1258.1,1249.4
6237,932.8,816.8
6238,939.1,855.9
6239,905.7,828.2
6240,727.9,585.8
6241,587.7,396.9
6242,571.9,376.7
6243,565.3,371.7
6244,573.5,378.1
6245,575.7,379.9
6246,611.2,408.4
6247,846.9,671.2
6248,1206.6,1083.6
6249,1367.9,1293.3
6250,1061,863.4
6251,990.5,756.5
6252,1016.5,811.4
6253,1056.1,857.3
6254,977.2,746.1
6255,1049.3,862.3
6256,929.3,742.8
6257,975.8,873.4
6258,809.2,668.2
6259,1233,1239.3
6260,713.6,494.1
6261,672.6,454.8
6262,663.6,475.2
6263,729.4,587
6264,567.8,374.1
6265,572.8,377.6
6266,575.3,379.3
6267,577.7,381.2
6268,578.9,382.2
6269,588.7,389.8
6270,619.9,415.1
6271,718.8,492.3
6272,967.9,762.8
6273,1377.4,1302.9
6274,1224.2,1085.5
6275,1212.7,1061.5
6276,1149.5,991
6277,989.5,759.7
6278,1028.4,811.7
6279,1046.9,850.7
6280,943.1,752.2
6281,959.7,837.4
6282,1145.7,1127
6283,1356.1,1407.3
6284,1273.5,1262.1
6285,1084.1,1018.9
6286,1337.7,1404.6
6287,1435.2,1560.2
6288,1243.2,1305.6
6289,777.3,663.2
6290,607.6,432.8
6291,559.7,367.4
6292,561.1,368.6
6293,568.7,374.5
6294,602.7,401.9
6295,702.9,480.2
6296,964.8,769.4
6297,1135.4,982.7
6298,1192.5,1050.1
6299,1117.9,942.3
6300,1174.4,1044.5
6301,1001.3,796.4
6302,849.6,593.4
6303,960.9,767.3
6304,912.1,736.8
6305,941.2,823.4
6306,1198.1,1201.8
6307,1435.4,1522.1
6308,1403,1461.6
6309,1456.9,1550.9
6310,1419.7,1519.1
6311,1347.3,1435.7
6312,943.6,889
6313,749.2,621
6314,726.6,591.3
6315,668.9,513.1
6316,702.7,565
6317,560.7,368.4
6318,567,374.5
6319,624.1,446.4
6320,831.9,713.5
6321,889.7,778.5
6322,737.4,560.3
6323,794.7,637.6
6324,920,816.2
6325,985.1,908.5
6326,947.5,858.1
6327,793.8,651.6
6328,704.5,532.9
6329,1101.6,1088.2
6330,882.1,790.1
6331,1055.4,1026.2
6332,1161.6,1165.1
6333,1016.5,968.9
6334,1014.6,967.6
6335,1260.6,1312.1
6336,1198.4,1232.3
6337,913.2,836.9
6338,766.6,634.5
6339,725.5,577.6
6340,587.6,388.8
6341,585.9,387.8
6342,583.7,386.5
6343,575.3,380.4
6344,566,373.1
6345,575.6,381.9
6346,586.6,390
6347,590.6,392.5
6348,720.6,572.7
6349,1044.1,1017.8
6350,740,600.1
6351,582.6,385.6
6352,683.2,525
6353,723.7,583.4
6354,767.2,643.8
6355,814,705.7
6356,1041,1015
6357,1253.8,1311.2
6358,1360.8,1463.3
6359,1168.9,1202.9
6360,1153.1,1188.2
6361,787.5,681.2
6362,733.6,607.4
6363,713.1,576.4
6364,580.2,391
6365,576.2,380.2
6366,606.9,403.7
6367,754.9,544.9
6368,1009.5,821.4
6369,1186.6,1043.6
6370,1074.4,879.6
6371,1130.6,949.9
6372,1035.4,839
6373,1190.8,1039.1
6374,957.2,716.4
6375,1129.5,966.6
6376,1151.8,1046.7
6377,1215.5,1201.1
6378,1641.7,1814
6379,1511.7,1616.3
6380,1342.1,1364.6
6381,1107.8,1064.9
6382,1246.3,1285.4
6383,911.5,839.8
6384,677.5,527.4
6385,565.8,372.3
6386,563.7,370.4
6387,562.9,369.9
6388,565.2,371.7
6389,573.6,378.3
6390,654.3,468.6
6391,774.7,570.1
6392,1306.5,1227.5
6393,1109.9,933.2
6394,1228.2,1087.2
6395,1241.7,1097.3
6396,926.3,683.7
6397,993.1,764.7
6398,891.5,624.4
6399,1045.4,850
6400,1259,1191.2
6401,1098.9,1036
6402,1490.4,1602.1
6403,2165,2514.7
6404,1278.9,1271.7
6405,1035.3,956.8
6406,842.9,725.4
6407,1021.5,989.3
6408,1038.2,1017.8
6409,804.2,698.2
6410,739.5,611
6411,612.9,437.5
6412,568.5,374.2
6413,580.3,383.4
6414,612.6,409.5
6415,718.2,491.9
6416,1083.8,913.3
6417,1319.3,1221.3
6418,1144.8,969.7
6419,1160,981
6420,1404.3,1336.6
6421,952.2,705.4
6422,996.5,766.8
6423,928.4,686.8
6424,884.8,671.9
6425,1602.6,1730.6
6426,1052,999
6427,1465.9,1548.7
6428,1307.7,1309.9
6429,1204.9,1187.2
6430,940.1,856.3
6431,842.9,745.3
6432,785.8,677.3
6433,697.4,554.3
6434,575.4,387.2
6435,559.8,367.5
6436,563.2,370.2
6437,572.7,377.6
6438,651.1,466.1
6439,815.9,628.6
6440,925,703.6
6441,1119.3,949.4
6442,948.5,702.8
6443,907.5,636.4
6444,919.9,673
6445,996.9,767.1
6446,1041.4,826.8
6447,873.2,609.4
6448,895.7,687.9
6449,874.4,725.2
6450,988.7,909.4
6451,992.3,894.1
6452,1028.5,922.1
6453,1513.7,1610.4
6454,1130.8,1118.8
6455,1218.4,1260.4
6456,856.2,771.4
6457,691.4,544.7
6458,560.4,367.9
6459,559.5,367.3
6460,561.9,369.2
6461,568.8,374.6
6462,606.9,405.2
6463,841.8,667.9
6464,1388.5,1351.4
6465,1150.4,1000.5
6466,1157.8,999.6
6467,1368.6,1284.6
6468,1264,1163
6469,1107.8,939.1
6470,919.9,684.2
6471,882.7,652.2
6472,869.2,668.2
6473,864.9,709.5
6474,809.3,656.9
6475,872.6,732.3
6476,905.8,767.8
6477,815.3,661
6478,814.3,679.6
6479,609.9,414.7
6480,578.7,382.4
6481,638.1,462.6
6482,579.8,382.8
6483,576.8,380.5
6484,571.9,374.6
6485,577.9,378.1
6486,593.6,393.1
6487,617.1,414.2
6488,653,442
6489,815,650
6490,758.5,562
6491,1150.1,1098.4
6492,1281,1285.1
6493,1190.7,1162
6494,1158.9,1116.5
6495,968.1,858
6496,845.4,691.9
6497,682.5,472.4
6498,840.9,692.7
6499,1062.2,991.2
6500,815.4,645
6501,698.9,487.3
6502,829.8,668.4
6503,1003.6,911.5
6504,1197.8,1184.6
6505,1040.8,965.1
6506,830.2,673.4
6507,695.7,486.7
6508,696.1,486.9
6509,698.8,489.4
6510,703.6,493.8
6511,704.6,495.9
6512,699.4,492.3
6513,753.7,562.7
6514,823.2,651.1
6515,897.3,752.9
6516,1082.6,1011.2
6517,1034.3,946.4
6518,879.8,736.6
6519,786.1,609.7
6520,1045.2,968.3
6521,1297.5,1314.4
6522,1251.3,1248.3
6523,1449.9,1514.7
6524,1626.6,1757.9
6525,1496.9,1584.5
6526,1005.1,911.1
6527,841.8,688.3
6528,863.8,724.9
6529,872.5,732.7
6530,873.8,733.6
6531,860.4,712.7
6532,719.8,515.4
6533,714.7,504.2
6534,751.9,533.6
6535,1112.3,962.5
6536,1586.9,1542.9
6537,1395.9,1258.5
6538,1421.1,1283.8
6539,1388.7,1232
6540,1374,1235.9
6541,1353.9,1198.6
6542,1434.8,1311.9
6543,1436.1,1328.5
6544,1313.4,1205.9
6545,1285.5,1233.2
6546,1491.2,1534
6547,1399.1,1380
6548,1266.8,1193.8
6549,1015.1,872.7
6550,842.6,664.2
6551,745.6,544.6
6552,803.5,635.3
6553,899.2,763.9
6554,820.7,656.1
6555,723.7,522.5
6556,726,524.6
6557,735.8,532.9
6558,908.1,747.7
6559,1303.9,1224.7
6560,1766.2,1783.8
6561,1643.1,1593.8
6562,1605.9,1535.7
6563,1493.6,1377.1
6564,1514.9,1432.3
6565,1549.3,1471.5
6566,1279.1,1099.5
6567,1130.8,912.8
6568,1060.3,862.7
6569,1185.3,1100.1
6570,1254.6,1219.6
6571,1564.3,1623.2
6572,1605.5,1671.4
6573,1072.9,960.8
6574,871.6,719.9
6575,852.6,711.6
6576,689.9,497.8
6577,689.7,497.7
6578,684.9,494
6579,680.8,490.7
6580,678.2,488.3
6581,686,494.6
6582,811.6,646.1
6583,1112.8,995.4
6584,1546.8,1517.2
6585,1198.5,1017.4
6586,1335.2,1194.9
6587,1192.5,990.6
6588,996.8,743.5
6589,1175.8,980
6590,1049.9,807.3
6591,1145.7,952.7
6592,1424.6,1383.1
6593,1341.8,1334.6
6594,1404.7,1442
6595,1570.9,1644.8
6596,1643.7,1737.7
6597,1650.1,1768.1
6598,1706.1,1878
6599,1067,1011.5
6600,727.8,551.4
6601,834.3,695
6602,689.6,495.9
6603,691.7,497.7
6604,697.7,502.3
6605,707.4,509.8
6606,758,550.7
6607,926.3,709.5
6608,1448.6,1349.7
6609,1057.3,784.1
6610,1083.6,803.9
6611,1096.4,812.4
6612,1070.8,799.1
6613,1069.8,789.2
6614,1106.7,842.8
6615,1075.6,817
6616,1564,1538
6617,1480.8,1488.8
6618,1293.8,1249.5
6619,1510.7,1520.5
6620,1508.6,1511.3
6621,1786.3,1914.8
6622,1375.9,1381
6623,1500.8,1570.2
6624,1136.9,1079.8
6625,905.8,759.7
6626,901.4,755.2
6627,882.8,728
6628,742.2,531.2
6629,780.5,579.8
6630,926.5,753.9
6631,1248.5,1129.7
6632,1176.7,953.6
6633,1114.5,846.1
6634,1111.8,835.7
6635,1181.4,930.8
6636,1017.9,734.6
6637,1019.5,735
6638,1095.1,845.7
6639,1140.7,932.5
6640,924.2,674.5
6641,1039.2,879.8
6642,1218.3,1142.2
6643,1148.7,1026.2
6644,1202,1102
6645,1137.3,1032.8
6646,1064.1,950.1
6647,1090.9,999.1
6648,824.4,642.3
6649,725.1,503.5
6650,720.4,500.3
6651,723.6,503.1
6652,729.7,508.2
6653,736.8,514.4
6654,748.2,524.5
6655,815.4,606.5
6656,1016.2,869.4
6657,941.1,753.1
6658,922.3,717.3
6659,1442.8,1435.8
6660,1142.4,1034.4
6661,975.6,811.7
6662,1018.4,874.7
6663,1309.1,1284.2
6664,1132,1044.1
6665,1111.4,1020.8
6666,1091.7,994.2
6667,1132.1,1042.7
6668,1252.8,1213.7
6669,1050,941.8
6670,1207.8,1161.4
6671,869,693.8
6672,731.4,511.3
6673,865.2,693.9
6674,918.7,764.2
6675,913.8,761.3
6676,906.4,755.8
6677,885,727.3
6678,742.3,531.1
6679,735,518.3
6680,737.4,521.1
6681,1030.7,919.3
6682,906.1,745.3
6683,1041.1,932.6
6684,962,823.5
6685,906.5,748.7
6686,899.2,743.3
6687,982.2,860.8
6688,1010.4,899.2
6689,960.3,825.8
6690,919.3,763.4
6691,932.9,775.8
6692,960.5,814.9
6693,1782.6,1955.3
6694,1241,1213.7
6695,1309.7,1307.3
6696,1254.1,1235.8
6697,1077.3,985.5
6698,802.6,607.3
6699,793.8,594.2
6700,797.1,598.2
6701,805.6,606.7
6702,973.2,820.1
6703,1238,1114.5
6704,1331.5,1168.2
6705,1358.5,1184
6706,1380.6,1204.1
6707,1367.9,1184
6708,1254.3,1054.7
6709,1104.4,843.9
6710,1186.5,957.6
6711,1353.5,1200.1
6712,1532.1,1492.9
6713,1142,1024.6
6714,1329.6,1291.4
6715,1422.7,1390.5
6716,1054.1,884.5
6717,1117.6,998.8
6718,804.9,599.4
6719,776.7,576.2
6720,749.6,552.3
6721,754.4,554.5
6722,750.3,549.6
6723,740.7,540.1
6724,733.9,532.4
6725,733.1,529.6
6726,761.9,551.2
6727,877.2,639.6
6728,1177.9,976.5
6729,1626.2,1578.3
6730,1563.6,1484.4
6731,1090.2,829.8
6732,1428.5,1321.5
6733,1845.2,1889.6
6734,1645.8,1614.9
6735,1148.5,945
6736,1204,1068.6
6737,1462,1489.5
6738,1799.9,1971.3
6739,1946.7,2143.6
6740,1713.6,1822.9
6741,1838.2,2017.3
6742,1335.3,1359.6
6743,1098,1050.5
6744,1129,1103.5
6745,954.3,862.4
6746,692.9,504.9
6747,641.3,435
6748,640.1,434
6749,653.2,444.6
6750,690.6,474.4
6751,809.9,568.8
6752,1113.4,909.3
6753,991.5,724.1
6754,1035.2,777.1
6755,1161.3,946.2
6756,960.8,692.2
6757,960.8,683.9
6758,956.6,679.9
6759,945.4,677.9
6760,855.2,599.5
6761,1215.6,1160.1
6762,1099.7,1015.3
6763,1270.8,1225.1
6764,1391.5,1396.7
6765,1212,1172.9
6766,1540.7,1660.6
6767,1148.7,1136.6
6768,1197.9,1214.2
6769,618.3,416
6770,590.5,385.7
6771,582.8,379.5
6772,581.6,379.5
6773,589.9,386.4
6774,634.2,422
6775,940.8,774.8
6776,932.5,687.5
6777,1424.4,1342.5
6778,1457.8,1375.5
6779,1358,1230.1
6780,1198.8,1033.4
6781,941.2,665.2
6782,1101.2,886.4
6783,1166.8,992.1
6784,1148.6,1012.5
6785,1602.4,1707.6
6786,1272.8,1270.7
6787,1753.8,1900.7
6788,1341.3,1328.9
6789,1082.4,991.4
6790,891.3,761.5
6791,783.7,628.7
6792,725.7,556.5
6793,632,425.1
6794,632.5,426.6
6795,640.8,434.3
6796,647.7,440.9
6797,663.9,455.3
6798,713.3,495.9
6799,837.7,594.5
6800,1030.5,779.2
6801,1422.9,1297.4
6802,1608.5,1544.6
6803,1360.5,1199
6804,1514.2,1439.9
6805,1349,1210.4
6806,1324.4,1183.8
6807,1227.7,1072.6
6808,1391.5,1337.5
6809,1440.2,1450
6810,1644.4,1744.1
6811,1925.3,2108.8
6812,1181.3,1085.8
6813,973.8,816.8
6814,991.3,856.6
6815,1063.5,963.7
6816,927.7,783.7
6817,1210.5,1171.4
6818,934.3,790.4
6819,942.4,797.3
6820,951.7,805
6821,957.2,806.4
6822,885.5,699.3
6823,838,615.8
6824,868.4,640
6825,897.2,663.5
6826,920.5,681.9
6827,1022.3,821.4
6828,1102.9,944.4
6829,1109.5,957
6830,890.9,656.4
6831,887.9,661.4
6832,1092.9,945.5
6833,1029.8,858.5
6834,889.7,659.8
6835,1012.6,817.5
6836,1032,850.2
6837,945.6,736.4
6838,1160.5,1030.9
6839,1246.6,1146.6
6840,1042.8,869.4
6841,925.5,699.8
6842,924.8,692.9
6843,926,694.7
6844,920.4,690.8
6845,924.8,695.3
6846,933.8,704.5
6847,954.7,723.6
6848,967.8,735.7
6849,984.6,751
6850,1123.1,937.7
6851,1099.1,906.8
6852,977.2,741.3
6853,965.7,731.2
6854,1050.7,856.1
6855,936.2,704.6
6856,979.6,764.9
6857,1185.1,1041.4
6858,1500.1,1462.3
6859,1551.9,1524.3
6860,1553.2,1534
6861,1340.3,1249.9
6862,1135.2,968.5
6863,1118.6,942.5
6864,967.4,740.3
6865,968.2,734.2
6866,967.2,733.8
6867,965.9,732.9
6868,962.3,729.8
6869,965.5,732.4
6870,995.8,756.2
6871,1122.7,856.6
6872,1484.5,1278.3
6873,1704.7,1562.1
6874,1806.8,1695.4
6875,1571.7,1375
6876,1303,1035.1
6877,1232.9,936.9
6878,1308.4,1046.5
6879,1462.8,1275.7
6880,1475.5,1341.9
6881,1594.5,1569.9
6882,1931.7,2030.7
6883,2611.2,2940.3
6884,2303.6,2528.9
6885,1358.5,1255.6
6886,1270.7,1162.6
6887,946.5,727.7
6888,912.9,694
6889,926.9,706.4
6890,930.3,710.4
6891,928.6,709.8
6892,1058.6,890
6893,1111.2,959.8
6894,1151.2,993.9
6895,1502.8,1401.4
6896,1892,1853.5
6897,1790,1690.5
6898,1663.7,1507.9
6899,1397.3,1141.4
6900,1393.6,1165.1
6901,1248.6,963.5
6902,1235,950.8
6903,1200.1,922.7
6904,1297.4,1105
6905,1569.7,1541.7
6906,2155.1,2354.5
6907,2720.4,3104.3
6908,1795.7,1838.7
6909,1896.7,2006.2
6910,1967,2133.7
6911,1236.8,1140.3
6912,932.4,729.8
6913,942.2,739.9
6914,943.9,742.8
6915,946.3,745.5
6916,943.5,743.6
6917,957.8,754.7
6918,1147.8,992.5
6919,1269.6,1082.8
6920,1453.8,1253.7
6921,1839.9,1769.4
6922,1390.8,1145.4
6923,1391.3,1146.5
6924,1362.4,1135.5
6925,1352.2,1116.8
6926,1415.1,1205.7
6927,1440.6,1257.5
6928,1452.5,1317.2
6929,1436.8,1353.8
6930,1687.5,1703.1
6931,1726.4,1733.7
6932,1409,1309.1
6933,1650.9,1669.2
6934,2006.7,2189.4
6935,1686.8,1761.3
6936,1339.9,1290.5
6937,1089.9,945.1
6938,1059.7,909.3
6939,1000.2,830.4
6940,871.7,654.6
6941,875.9,655.2
6942,916.7,686.4
6943,1039.2,781
6944,1341.7,1118.9
6945,1434.9,1230.6
6946,1339.4,1093.8
6947,1272.9,1004.1
6948,1187.8,916.5
6949,1314.4,1083.7
6950,1403.8,1211.7
6951,1405.2,1231.9
6952,1287.5,1115.2
6953,1481,1442
6954,1201,1062.2
6955,1335.8,1222.7
6956,1024.8,803.1
6957,878.7,628.1
6958,951.6,765.1
6959,837,629.4
6960,760.6,535
6961,766.5,539
6962,754.3,529.1
6963,750.3,525.3
6964,735.9,513.8
6965,741.4,517.4
6966,772,541.6
6967,925.6,688.8
6968,1508,1421.1
6969,1492,1387.1
6970,1074.6,808.5
6971,1189,968.9
6972,1137,929
6973,1142.6,940
6974,1265.6,1121.7
6975,1084.4,897.7
6976,1104.1,966.5
6977,1080.8,986.4
6978,1003.5,896.6
6979,1162.6,1103.9
6980,1063,975.6
6981,865.9,722.9
6982,1047.2,995
6983,840,720.3
6984,909.8,828.8
6985,748.7,616.2
6986,617.4,439.2
6987,703.4,558.7
6988,583.1,393.3
6989,572.1,377.1
6990,580.1,384.6
6991,704.6,544.1
6992,626.5,422.2
6993,753.4,582.1
6994,670.9,457.4
6995,801.7,637.5
6996,934.6,830
6997,1060.1,1006.3
6998,1105.6,1066.5
6999,946.7,846.9
7000,999.1,923.1
7001,1198.8,1207.5
7002,1073.7,1038.7
7003,1072.6,1032.6
7004,1121.9,1105.3
7005,1117.7,1105.9
7006,1084.8,1065.3
7007,938.1,869
7008,770.2,645.8
7009,755.3,624.7
7010,698.9,550.4
7011,573.3,378
7012,569.8,375.1
7013,569,374.8
7014,567.8,374.3
7015,569.5,376
7016,568.2,374
7017,580.8,381.3
7018,595.2,390.9
7019,606.6,399.7
7020,612.4,405
7021,760.9,609
7022,891.6,789.6
7023,983,915.1
7024,1168.9,1172.9
7025,1375.1,1456.8
7026,1429.7,1530
7027,1297.6,1338.9
7028,1222.1,1235.2
7029,1198.5,1204.8
7030,732.2,561.8
7031,633.6,427.9
7032,631.2,426.7
7033,639.8,434.1
7034,645.1,438.8
7035,650.1,443.6
7036,654.7,447.8
7037,665.7,457.2
7038,702.7,486.7
7039,1043.1,883.8
7040,1230.2,1063.9
7041,1310.6,1157.6
7042,1022,753.4
7043,1102.8,862.1
7044,977.5,711.8
7045,1083.1,846.9
7046,977.7,703.6
7047,1037.6,803.5
7048,1409.5,1364.7
7049,1535.3,1606.5
7050,1620.4,1735.7
7051,1221.5,1165.4
7052,1047.4,934.6
7053,1153.7,1105.9
7054,1078.3,1029.9
7055,1239.4,1264.1
7056,958.2,884.2
7057,725.6,561.6
7058,641.2,445.5
7059,638.3,443.5
7060,639.6,444.4
7061,646.6,449.7
7062,683,479.5
7063,897.2,700.5
7064,1324.8,1206
7065,1085.4,853.9
7066,1203.2,1006.2
7067,1199.8,994.9
7068,1238.3,1071
7069,1299.7,1145.7
7070,1000.1,732.3
7071,1056.2,827.2
7072,1163.9,1026.9
7073,1132.8,1048.4
7074,1476.5,1534.3
7075,1336.3,1316.5
7076,1376.5,1376.9
7077,1236.9,1208.5
7078,1105.2,1055.3
7079,1364.9,1425.7
7080,1141.5,1124.1
7081,820,677.8
7082,674.3,474.9
7083,685.6,483.7
7084,688,485.5
7085,691.5,488.2
7086,737,525.3
7087,996.5,808.1
7088,1171.9,965.9
7089,1365.1,1215.2
7090,1639.9,1588.3
7091,1308.8,1121.7
7092,1006,733
7093,1017.2,740.9
7094,1030.2,749.4
7095,1204.2,1005.2
7096,1335,1230.9
7097,1262.3,1188
7098,1733.9,1846.1
7099,1440,1425.4
7100,1289.7,1226.6
7101,1464.4,1489.5
7102,1296.7,1286.9
7103,1087,1003.8
7104,928.8,788.7
7105,723.1,505.1
7106,721.7,503.4
7107,723.7,504.5
7108,725.5,505.6
7109,732.5,510.5
7110,770.6,540.9
7111,1086.1,900.1
7112,1172.4,938.4
7113,1367.5,1195.3
7114,1441.7,1287.3
7115,1142.7,869.9
7116,1155.6,916.1
7117,1393.7,1236.3
7118,1517.1,1406.7
7119,1275.6,1088.8
7120,1346.1,1230.3
7121,1111,960.9
7122,1310.5,1236
7123,1276.1,1169.4
7124,1049.9,863.6
7125,1034.7,862.2
7126,1078.4,952.6
7127,954.8,796
7128,818.4,616.5
7129,776.7,554.2
7130,778,556.6
7131,782.8,561.4
7132,779.7,560.6
7133,795.3,573.5
7134,834.8,607
7135,1005.8,769
7136,1278.6,1068.8
7137,1376.4,1188.9
7138,1403.5,1222
7139,1141.6,858.7
7140,1315.3,1125.9
7141,1361.5,1189.4
7142,1345.8,1175.5
7143,1155.8,939.4
7144,1618.5,1615.2
7145,1457.4,1438.1
7146,1549.8,1570.3
7147,1054.9,879.6
7148,1154.8,1030
7149,1197.7,1108.4
7150,1129.9,1034.9
7151,1178.2,1111.1
7152,959.6,819.3
7153,948.8,804.7
7154,821.3,632.9
7155,874.8,709
7156,771.5,567.3
7157,770,565.8
7158,778,573.8
7159,940.7,782.3
7160,978.2,817.2
7161,1247,1174.8
7162,869.9,645.3
7163,854.3,631.3
7164,1045.5,909.4
7165,1128.1,1033.6
7166,1017,885.3
7167,1200,1139.5
7168,1093.2,997.3
7169,1418.6,1452.3
7170,1722.5,1867.5
7171,1379.5,1393.1
7172,1282.6,1270.8
7173,1260.2,1247.1
7174,918.5,775.3
7175,908.6,767.2
7176,890.6,752.1
7177,891.7,751.4
7178,877.4,731.5
7179,760.8,568.9
7180,712.2,503.4
7181,710.7,501.5
7182,713.7,503.9
7183,707.8,499.2
7184,694,488.2
7185,691.9,486.9
7186,703.5,497.9
7187,830.7,674.7
7188,971.5,870.3
7189,1158.6,1129.7
7190,1006.5,922.8
7191,1027.4,955
7192,991.1,905.6
7193,1183.2,1163.6
7194,1421.3,1486.4
7195,1269.5,1279.4
7196,1088.1,1033.8
7197,1512,1625.7
7198,1016.5,944
7199,1161.8,1147.3
7200,1021.5,954.3
7201,998,930.2
7202,998.5,930.1
7203,937.6,848.2
7204,688.5,503.2
7205,648,445.4
7206,659.7,454.9
7207,701.4,488.5
7208,905.2,697.3
7209,1094.8,877.5
7210,1203.7,1005.5
7211,1277.9,1103
7212,1124.8,885.5
7213,971.3,698
7214,1201,1008
7215,1278.5,1110.8
7216,1243.2,1075.8
7217,1443.1,1389.7
7218,1299.5,1230.7
7219,1243,1157.3
7220,1607.4,1665.1
7221,1385.2,1367.3
7222,1443.2,1466.2
7223,1019.9,908
7224,949.4,817.5
7225,963.3,839.6
7226,743.2,528
7227,745.2,521.2
7228,748.6,523.7
7229,758.6,532
7230,762.2,535.3
7231,807.8,572
7232,1072,858.6
7233,1519,1396
7234,1854.8,1838.4
7235,1852.9,1827.3
7236,1562,1429.6
7237,1401,1237.4
7238,1387.4,1206.7
7239,1352.3,1150.9
7240,1338.1,1146.2
7241,1248.4,1064
7242,1396.9,1306.4
7243,1339,1233.8
7244,1314.9,1211.8
7245,1185,1051
7246,985,797.7
7247,956.6,787.2
7248,862.3,665.7
7249,850.1,658.3
7250,745.6,515.2
7251,737.7,509
7252,735.5,506.9
7253,737.8,508.9
7254,745,514.5
7255,786,547.6
7256,950.5,703.3
7257,1356.7,1183
