Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3
3059,484.15,221.2,158.4
3060,486.9,222.48,159.36
3061,484.05,221.2,158.4
3062,484.8,221.52,158.64
3063,480.25,219.44,157.08
3064,477.75,218.32,156.24
3065,483.1,220.8,158.16
3066,491.15,224.4,160.68
3067,490.75,224.24,160.56
3068,493.3,225.44,161.4
3069,491.6,224.64,160.92
3070,457.75,209.12,149.76
3071,410.4,187.52,134.28
3072,367.1,167.76,120.12
3073,337.95,154.4,110.52
3074,322.95,147.52,105.6
3075,315,143.92,102.96
3076,312.7,142.88,102.36
3077,321.15,146.72,105
3078,352.7,161.12,115.44
3079,411.35,187.92,134.52
3080,459.85,210.08,150.48
3081,477.65,218.24,156.24
3082,488.35,223.2,159.84
3083,497.05,227.2,162.6
3084,500.65,228.8,163.8
3085,498.85,228,163.2
3086,498.55,227.84,163.08
3087,492.95,225.2,161.28
3088,489.75,223.76,160.2
3089,493.2,225.36,161.4
3090,497.45,227.28,162.84
3091,494.75,226.08,161.88
3092,496.75,226.96,162.48
3093,495.9,226.56,162.36
3094,463.95,211.92,151.8
3095,415.4,189.84,135.84
3096,371.65,169.84,121.56
3097,342.6,156.56,112.08
3098,326.65,149.28,106.8
3099,318.45,145.44,104.16
3100,316.6,144.64,103.56
3101,323.75,147.92,105.96
3102,352.65,161.12,115.32
3103,409.05,186.88,133.92
3104,455.25,208,149.04
3105,471.9,215.6,154.44
3106,480.1,219.36,157.08
3107,486.95,222.48,159.36
3108,489.3,223.6,160.08
3109,487.3,222.64,159.36
3110,485.9,222,159
3111,479.85,219.2,156.96
3112,474.1,216.64,155.04
3113,472.45,215.92,154.56
3114,471.55,215.44,154.32
3115,466.95,213.36,152.76
3116,469.15,214.4,153.48
3117,482.8,220.56,158.04
3118,458.3,209.44,150
3119,413.35,188.88,135.24
3120,368.3,168.24,120.48
3121,338.85,154.8,110.76
3122,323,147.52,105.6
3123,314.4,143.68,102.84
3124,312.35,142.72,102.24
3125,321.4,146.88,105.12
3126,347.45,158.72,113.64
3127,403.4,184.32,132
3128,445.3,203.52,145.68
3129,459.2,209.84,150.24
3130,467.45,213.6,152.88
3131,473.45,216.32,154.92
3132,475.85,217.44,155.76
3133,472.75,216,154.68
3134,470.55,215.04,153.96
3135,464.4,212.24,152.04
3136,458.25,209.44,149.88
3137,455,207.92,148.92
3138,451.2,206.16,147.6
3139,444.8,203.2,145.56
3140,443.8,202.8,145.2
3141,458.95,209.68,150.24
3142,442.9,202.32,144.84
3143,406.75,185.84,133.08
3144,366.4,167.44,119.88
3145,336.2,153.6,110.04
3146,318.7,145.6,104.16
3147,308.95,141.12,101.16
3148,305.4,139.52,99.96
3149,306.9,140.24,100.44
3150,313.6,143.28,102.6
3151,333.35,152.32,109.08
3152,366.65,167.52,119.88
3153,399.2,182.4,130.68
3154,418.8,191.36,137.04
3155,425.6,194.48,139.32
3156,426.55,194.88,139.56
3157,423.05,193.28,138.36
3158,418.55,191.2,136.92
3159,414.8,189.52,135.72
3160,415.6,189.92,135.96
3161,419.85,191.84,137.4
3162,425,194.24,139.08
3163,425.85,194.64,139.32
3164,427.4,195.28,139.92
3165,443.85,202.8,145.2
3166,429.55,196.32,140.52
3167,397.2,181.52,129.96
3168,360.9,164.88,118.08
3169,332.35,151.84,108.72
3170,312.95,143.04,102.36
3171,301.9,137.92,98.76
3172,295.85,135.2,96.84
3173,295,134.8,96.48
3174,295.5,135.04,96.72
3175,307.05,140.24,100.44
3176,336.15,153.6,110.04
3177,372.1,170,121.68
3178,399,182.32,130.56
3179,413.45,188.96,135.24
3180,421.15,192.4,137.76
3181,424.75,194.08,138.96
3182,423.95,193.68,138.72
3183,423.1,193.36,138.48
3184,424.95,194.16,139.08
3185,430,196.48,140.64
3186,436.15,199.28,142.68
3187,437.7,200,143.16
3188,444.95,203.36,145.56
3189,465.4,212.64,152.28
3190,446.1,203.84,145.92
3191,405.3,185.2,132.6
3192,364.95,166.72,119.4
3193,336.1,153.6,109.92
3194,321.1,146.72,105
3195,312.65,142.88,102.36
3196,310.35,141.84,101.52
3197,319.85,146.16,104.64
3198,348.2,159.12,113.88
3199,404.2,184.72,132.24
3200,451.9,206.48,147.84
3201,472.65,216,154.56
3202,487.1,222.56,159.36
3203,499.8,228.4,163.56
3204,507.35,231.84,165.96
3205,509.85,232.96,166.8
3206,509.65,232.88,166.68
3207,505.6,231.04,165.36
3208,500.95,228.88,163.92
3209,500.7,228.8,163.8
3210,502.1,229.44,164.28
3211,498.45,227.76,163.08
3212,498.4,227.76,163.08
3213,501.5,229.2,164.16
3214,469.8,214.64,153.72
3215,421,192.32,137.76
3216,375.3,171.52,122.76
3217,345.65,157.92,113.16
3218,329.25,150.48,107.76
3219,320.25,146.32,104.76
3220,318.05,145.36,104.04
3221,326.05,149.04,106.56
3222,354.35,161.92,115.92
3223,410.3,187.52,134.28
3224,457.45,209.04,149.64
3225,478.5,218.64,156.6
3226,492,224.8,161.04
3227,504.25,230.4,165
3228,509.55,232.8,166.68
3229,509.95,233.04,166.8
3230,509.6,232.8,166.68
3231,503.25,230,164.76
3232,498.5,227.84,163.08
3233,500.35,228.64,163.68
3234,504.35,230.4,165
3235,502.5,229.6,164.4
3236,502.95,229.84,164.64
3237,502.3,229.6,164.4
3238,470.05,214.72,153.84
3239,421.8,192.72,138
3240,377.25,172.32,123.48
3241,348.3,159.12,113.88
3242,331.95,151.68,108.6
3243,323.45,147.84,105.84
3244,320.85,146.64,104.88
3245,328.85,150.24,107.64
3246,359.15,164.16,117.48
3247,417.1,190.64,136.44
3248,465.35,212.64,152.28
3249,486.8,222.4,159.36
3250,499.55,228.32,163.44
3251,509.45,232.8,166.68
3252,514.05,234.88,168.24
3253,513.65,234.72,168.12
3254,514.95,235.28,168.48
3255,514.5,235.12,168.36
3256,514.5,235.12,168.36
3257,516.05,235.76,168.84
3258,515.2,235.44,168.6
3259,508.3,232.24,166.32
3260,505.15,230.8,165.36
3261,516.45,236,168.96
3262,488.45,223.2,159.84
3263,437.6,199.92,143.16
3264,388.15,177.36,126.96
3265,355.35,162.32,116.28
3266,336.55,153.84,110.16
3267,325.85,148.96,106.56
3268,321.1,146.72,105
3269,326.5,149.2,106.8
3270,349.55,159.76,114.36
3271,404.05,184.64,132.12
3272,447.5,204.48,146.4
3273,465.4,212.72,152.28
3274,476.15,217.6,155.76
3275,485.55,221.84,158.88
3276,490.15,224,160.44
3277,490.15,224,160.44
3278,492.8,225.2,161.16
3279,490.75,224.24,160.56
3280,488.85,223.36,159.84
3281,488.2,223.04,159.72
3282,485.25,221.68,158.76
3283,477.2,218,156.12
3284,474.55,216.8,155.28
3285,489.2,223.52,159.96
3286,467.3,213.52,152.88
3287,418.65,191.28,136.92
3288,372.25,170.08,121.68
3289,341.15,155.84,111.6
3290,322.9,147.52,105.6
3291,313.65,143.36,102.6
3292,310.5,141.84,101.64
3293,318.3,145.44,104.16
3294,341.95,156.24,111.96
3295,396.85,181.36,129.84
3296,442.8,202.32,144.84
3297,462.95,211.6,151.44
3298,475.55,217.28,155.64
3299,485.45,221.84,158.76
3300,489.95,223.84,160.32
3301,489.4,223.6,160.08
3302,490.45,224.08,160.56
3303,486.75,222.4,159.24
3304,482.95,220.72,158.04
3305,479.1,218.88,156.84
3306,471.9,215.6,154.44
3307,460.75,210.56,150.84
3308,454.25,207.52,148.56
3309,465.95,212.88,152.52
3310,450.25,205.76,147.24
3311,411.6,188.08,134.64
3312,369.4,168.72,120.84
3313,337.95,154.4,110.52
3314,319.8,146.16,104.64
3315,309,141.2,101.16
3316,303.3,138.64,99.24
3317,305.2,139.44,99.84
3318,309.2,141.28,101.16
3319,330.1,150.88,108
3320,365.35,166.96,119.52
3321,401.75,183.52,131.4
3322,424.5,193.92,138.84
3323,435.85,199.2,142.56
3324,441.25,201.6,144.36
3325,441.05,201.52,144.24
3326,438.3,200.32,143.4
3327,437,199.68,142.92
3328,439.2,200.72,143.64
3329,444.1,202.96,145.32
3330,448.4,204.88,146.64
3331,445.9,203.76,145.92
3332,440.2,201.12,144.12
3333,451.45,206.32,147.72
3334,439.25,200.72,143.76
3335,405,185.12,132.6
3336,367.45,167.92,120.24
3337,337.5,154.24,110.4
3338,318.15,145.36,104.16
3339,305.95,139.84,100.08
3340,300.75,137.44,98.4
3341,300.3,137.2,98.16
3342,299.5,136.88,98.04
3343,311.9,142.56,102
3344,342.25,156.4,111.96
3345,379.35,173.36,124.2
3346,408.65,186.72,133.68
3347,426.6,194.96,139.56
3348,438.45,200.32,143.52
3349,444.55,203.12,145.44
3350,445.4,203.6,145.8
3351,446.25,203.92,145.92
3352,449.25,205.28,147
3353,455.3,208,149.04
3354,461.35,210.8,150.96
3355,461.05,210.72,150.84
3356,458.7,209.6,150.12
3357,473.3,216.32,154.92
3358,452.85,206.96,148.2
3359,407.65,186.32,133.32
3360,365.15,166.8,119.4
3361,334.7,152.96,109.56
3362,319.95,146.24,104.76
3363,312,142.56,102
3364,310,141.68,101.4
3365,318.3,145.44,104.16
3366,343.6,157.04,112.44
3367,400.05,182.8,130.8
3368,450.05,205.68,147.24
3369,473.55,216.4,154.92
3370,489.6,223.68,160.2
3371,502.95,229.84,164.64
3372,510.7,233.36,167.16
3373,512.4,234.16,167.64
3374,515.75,235.68,168.72
3375,512.75,234.32,167.76
3376,508.55,232.4,166.44
3377,509.55,232.8,166.68
3378,510.35,233.2,167.04
3379,507,231.68,165.96
3380,505.2,230.8,165.36
3381,506.85,231.6,165.84
3382,475.35,217.2,155.52
3383,425.5,194.4,139.2
3384,380.75,173.92,124.56
3385,351.2,160.48,114.96
3386,334.9,153.04,109.56
3387,327.1,149.44,107.04
3388,324.05,148.08,105.96
3389,332.55,151.92,108.84
3390,360.55,164.72,117.96
3391,418.1,191.12,136.8
3392,465.5,212.72,152.28
3393,485.2,221.68,158.64
3394,498.45,227.76,163.08
3395,511.2,233.6,167.28
3396,517.05,236.32,169.2
3397,516.7,236.08,168.96
3398,517.1,236.32,169.2
3399,513.15,234.48,167.88
3400,509.8,232.96,166.8
3401,510,233.04,166.92
3402,511.35,233.68,167.28
3403,505.9,231.2,165.48
3404,502.3,229.52,164.28
3405,504.9,230.72,165.24
3406,477.5,218.16,156.24
3407,430.35,196.64,140.76
3408,385,175.92,126
3409,352.55,161.04,115.32
3410,336.55,153.84,110.16
3411,328.15,149.92,107.28
3412,325.3,148.64,106.44
3413,333.85,152.56,109.2
3414,359.5,164.32,117.6
3415,418.2,191.12,136.8
3416,467.8,213.76,153.12
3417,490.95,224.4,160.56
3418,506.25,231.36,165.6
3419,520.05,237.6,170.16
3420,529.05,241.76,173.16
3421,533.45,243.76,174.48
3422,539.25,246.4,176.4
3423,538.6,246.08,176.28
3424,534.85,244.4,175.08
3425,535.6,244.8,175.2
3426,534.55,244.24,174.96
3427,526.65,240.64,172.32
3428,520.55,237.84,170.28
3429,529.55,242,173.28
3430,507.35,231.84,165.96
3431,454.8,207.84,148.8
3432,403.7,184.48,132
3433,368.6,168.4,120.48
3434,347.45,158.72,113.64
3435,335.65,153.36,109.8
3436,330.8,151.12,108.24
3437,337.95,154.4,110.52
3438,363.5,166.08,118.92
3439,423.7,193.6,138.72
3440,474.75,216.88,155.28
3441,500.05,228.48,163.56
3442,518.9,237.12,169.8
3443,534.45,244.24,174.84
3444,543.55,248.4,177.84
3445,546.3,249.6,178.68
3446,548.65,250.72,179.52
3447,547.2,250.08,179.04
3448,542.25,247.76,177.48
3449,539.75,246.64,176.64
3450,532.05,243.12,174.12
3451,520.8,238,170.4
3452,514.95,235.28,168.48
3453,523.95,239.44,171.36
3454,502.05,229.44,164.28
3455,449.95,205.6,147.12
3456,398.7,182.16,130.44
3457,365.2,166.88,119.4
3458,346.8,158.48,113.4
3459,335.8,153.44,109.8
3460,332.35,151.84,108.72
3461,339.4,155.04,111
3462,364.45,166.56,119.28
3463,418.75,191.36,136.92
3464,465.95,212.88,152.52
3465,489.05,223.52,159.96
3466,503.3,230,164.76
3467,513.95,234.8,168.24
3468,521.15,238.16,170.52
3469,522.3,238.72,170.88
3470,524.3,239.6,171.48
3471,521.6,238.4,170.64
3472,519.05,237.2,169.8
3473,518.9,237.12,169.8
3474,514.7,235.2,168.36
3475,505.4,230.96,165.36
3476,497.55,227.36,162.84
3477,504.15,230.4,164.88
3478,489.7,223.76,160.2
3479,450.6,205.92,147.36
3480,406.4,185.68,132.96
3481,372.8,170.32,121.92
3482,352.45,161.04,115.32
3483,340.05,155.44,111.24
3484,333.8,152.56,109.2
3485,334.55,152.88,109.44
3486,339.6,155.12,111.12
3487,359,164.08,117.48
3488,395.7,180.8,129.48
3489,438.95,200.56,143.52
3490,474.25,216.72,155.16
3491,498.55,227.84,163.08
3492,514.2,234.96,168.24
3493,523.55,239.28,171.36
3494,526.55,240.56,172.32
3495,528.55,241.52,172.92
3496,528.55,241.52,172.92
3497,532.3,243.2,174.12
3498,532.3,243.2,174.12
3499,524.85,239.84,171.72
3500,515.05,235.36,168.48
3501,520,237.6,170.16
3502,505.3,230.88,165.36
3503,463.85,211.92,151.8
3504,419.2,191.52,137.16
3505,382,174.56,124.92
3506,358.1,163.6,117.12
3507,342.05,156.24,111.96
3508,332.35,151.84,108.72
3509,327.9,149.84,107.28
3510,322.85,147.52,105.6
3511,334.2,152.72,109.32
3512,363.3,166,118.8
3513,399.75,182.72,130.8
3514,432.1,197.44,141.36
3515,452.9,206.96,148.2
3516,467,213.44,152.76
3517,475.4,217.2,155.52
3518,476.75,217.84,156
3519,477.75,218.32,156.24
3520,480.25,219.44,157.08
3521,484.8,221.52,158.64
3522,486.85,222.4,159.36
3523,479,218.88,156.72
3524,469.9,214.72,153.72
3525,478.8,218.8,156.72
3526,469,214.32,153.36
3527,436.6,199.52,142.92
3528,398.5,182.08,130.32
3529,367.95,168.16,120.36
3530,347.8,158.96,113.88
3531,336.45,153.76,110.16
3532,330.9,151.2,108.24
3533,331.6,151.52,108.48
3534,334.75,153.04,109.56
3535,350.1,160,114.48
3536,381.55,174.32,124.8
3537,423.85,193.68,138.72
3538,459,209.76,150.24
3539,485.8,222,158.88
3540,505.75,231.12,165.48
3541,520.05,237.6,170.16
3542,525.25,240,171.84
3543,528.8,241.6,173.04
3544,532.8,243.52,174.36
3545,540.1,246.8,176.76
3546,545.45,249.2,178.44
3547,539.3,246.48,176.4
3548,532.6,243.36,174.24
3549,539.85,246.72,176.64
3550,515.75,235.68,168.72
3551,463.3,211.68,151.56
3552,413.05,188.72,135.12
3553,380,173.6,124.32
3554,359.9,164.48,117.72
3555,348.8,159.44,114.12
3556,345.85,158.08,113.16
3557,353,161.36,115.56
3558,380.2,173.76,124.32
3559,440,201.12,144
3560,494.55,226,161.76
3561,526.6,240.64,172.32
3562,552.4,252.48,180.72
3563,577,263.68,188.76
3564,597.85,273.28,195.72
3565,612.85,280.08,200.52
3566,626,286.08,204.84
3567,631,288.4,206.52
3568,637.2,291.2,208.44
3569,641.7,293.28,210
3570,636.9,291.04,208.44
3571,619.7,283.2,202.8
3572,606.75,277.28,198.6
3573,598.8,273.68,195.96
3574,555.8,254,181.8
3575,497.2,227.2,162.72
3576,444.65,203.12,145.44
3577,407.8,186.32,133.44
3578,385.8,176.24,126.24
3579,373.15,170.56,122.04
3580,368.1,168.24,120.48
3581,375.25,171.52,122.76
3582,401.2,183.36,131.28
3583,460.75,210.56,150.84
3584,512,234,167.52
3585,535.8,244.8,175.32
3586,551.65,252.08,180.48
3587,564.75,258.08,184.8
3588,572.7,261.68,187.32
3589,575.15,262.88,188.28
3590,579.55,264.88,189.6
3591,577.85,264.08,189
3592,576.45,263.44,188.64
3593,578,264.08,189.12
3594,574.6,262.56,188.04
3595,562.55,257.04,184.08
3596,553.65,253.04,181.08
3597,560.25,256.08,183.36
3598,536.7,245.2,175.68
3599,482.45,220.4,157.8
3600,429.55,196.32,140.52
3601,390.85,178.64,127.8
3602,368.65,168.4,120.6
3603,355.5,162.4,116.28
3604,349.8,159.84,114.48
3605,355.65,162.56,116.28
3606,379,173.2,123.96
3607,436.8,199.6,142.92
3608,490.15,224,160.44
3609,516.05,235.84,168.84
3610,537.5,245.6,175.8
3611,556.25,254.16,182.04
3612,568.85,259.92,186.12
3613,575.85,263.12,188.4
3614,585.05,267.28,191.4
3615,588.05,268.72,192.48
3616,590.25,269.68,193.2
3617,590.35,269.68,193.2
3618,582,266,190.44
3619,564.65,258.08,184.8
3620,547,250,178.92
3621,548.25,250.48,179.4
3622,528.1,241.28,172.8
3623,472.5,215.92,154.56
3624,417.45,190.72,136.56
3625,379.55,173.44,124.2
3626,356.5,162.88,116.64
3627,343.65,157.04,112.44
3628,338.7,154.72,110.76
3629,342.8,156.64,112.08
3630,361.95,165.44,118.44
3631,417.2,190.64,136.44
3632,466.55,213.2,152.64
3633,490.65,224.16,160.56
3634,506.55,231.44,165.72
3635,519.7,237.52,170.04
3636,526.1,240.4,172.08
3637,527.05,240.8,172.44
3638,529.85,242.08,173.28
3639,527.75,241.2,172.68
3640,522.05,238.56,170.88
3641,514.3,234.96,168.36
3642,500.6,228.8,163.8
3643,484.5,221.36,158.52
3644,476.65,217.84,156
3645,483.55,220.96,158.16
3646,467.95,213.84,153.12
3647,428.55,195.84,140.16
3648,386.3,176.56,126.36
3649,353.4,161.44,115.68
3650,333.9,152.64,109.2
3651,322.8,147.44,105.6
3652,318.2,145.44,104.16
3653,319.5,146,104.52
3654,326.5,149.2,106.8
3655,343.5,156.96,112.32
3656,375,171.36,122.64
3657,413.05,188.72,135.12
3658,443,202.4,144.96
3659,462.65,211.44,151.44
3660,470.55,215.04,153.96
3661,469.95,214.72,153.84
3662,464.6,212.32,152.04
3663,458.95,209.68,150.24
3664,456,208.32,149.16
3665,459,209.76,150.24
3666,463.35,211.68,151.56
3667,461.65,210.96,151.08
3668,458.2,209.36,149.88
3669,459.9,210.16,150.48
3670,444.55,203.12,145.44
3671,413,188.72,135.12
3672,377.55,172.48,123.6
3673,348.85,159.44,114.12
3674,329.05,150.32,107.64
3675,317.2,144.96,103.8
3676,310.65,141.92,101.64
3677,309.45,141.44,101.16
3678,308.9,141.12,101.04
3679,320.35,146.4,104.76
3680,347.65,158.88,113.76
3681,384.25,175.6,125.76
3682,413.05,188.72,135.12
3683,431.1,196.96,141.12
3684,442.75,202.32,144.84
3685,447.3,204.4,146.4
3686,445.4,203.6,145.8
3687,443.3,202.56,145.08
3688,442.35,202.16,144.72
3689,446.15,203.92,145.92
3690,451.6,206.4,147.84
3691,455.35,208.08,149.04
3692,456.55,208.64,149.4
3693,461.95,211.12,151.2
3694,442.65,202.32,144.72
3695,404.15,184.72,132.24
3696,365.3,166.96,119.52
3697,337.3,154.16,110.28
3698,321.05,146.64,105
3699,312.75,142.96,102.36
3700,311.35,142.24,101.76
3701,319.8,146.16,104.64
3702,346.35,158.32,113.28
3703,402.45,183.92,131.64
3704,450.35,205.84,147.36
3705,471.4,215.44,154.2
3706,484.65,221.44,158.64
3707,495.55,226.4,162.12
3708,499,228,163.32
3709,497.95,227.6,162.96
3710,496.3,226.8,162.36
3711,491.05,224.4,160.56
3712,487.75,222.88,159.6
3713,490.55,224.16,160.56
3714,495.55,226.4,162.12
3715,491.35,224.48,160.8
3716,485.55,221.84,158.88
3717,486.55,222.32,159.24
3718,462.2,211.2,151.2
3719,415.15,189.68,135.84
3720,370.9,169.52,121.32
3721,342.2,156.32,111.96
3722,326.7,149.28,106.92
3723,318.9,145.76,104.28
3724,316.65,144.64,103.56
3725,324.4,148.24,106.08
3726,349.35,159.6,114.36
3727,405.65,185.36,132.72
3728,452.45,206.72,148.08
3729,471.2,215.28,154.2
3730,481.5,220,157.44
3731,490,223.92,160.32
3732,494.45,226,161.76
3733,493.45,225.52,161.52
3734,493.55,225.52,161.52
3735,488.3,223.12,159.84
3736,485.25,221.76,158.76
3737,486.65,222.4,159.24
3738,487.65,222.8,159.48
3739,482.4,220.4,157.8
3740,480.8,219.68,157.32
3741,485.9,222,159
3742,467.75,213.68,153
3743,421.05,192.32,137.76
3744,376.7,172.08,123.24
3745,344.45,157.44,112.68
3746,327.4,149.6,107.16
3747,319.25,145.84,104.4
3748,315.95,144.32,103.32
3749,324.35,148.24,106.08
3750,348.2,159.12,113.88
3751,404.25,184.72,132.24
3752,451.15,206.16,147.6
3753,470.35,214.96,153.84
3754,481.55,220,157.56
3755,492.3,224.96,161.16
3756,497.55,227.36,162.84
3757,498.75,227.92,163.2
3758,500.55,228.72,163.8
3759,496.9,227.12,162.6
3760,493.85,225.6,161.64
3761,493.75,225.6,161.52
3762,491.9,224.8,160.92
3763,483.3,220.8,158.16
3764,479.4,219.12,156.96
3765,488.8,223.36,159.84
3766,471.85,215.6,154.44
3767,422.95,193.2,138.36
3768,376.7,172.08,123.24
3769,346.55,158.32,113.28
3770,328.95,150.24,107.64
3771,320.05,146.24,104.76
3772,317.65,145.12,103.92
3773,325.45,148.72,106.56
3774,349.45,159.68,114.36
3775,404.85,185.04,132.48
3776,449.85,205.52,147.12
3777,470.8,215.2,154.08
3778,488.2,223.12,159.72
3779,502.95,229.84,164.64
3780,512.6,234.24,167.76
3781,513.75,234.8,168.12
3782,517.15,236.32,169.2
3783,513.7,234.8,168.12
3784,511.3,233.6,167.28
3785,509.9,233.04,166.8
3786,505.7,231.12,165.48
3787,495.3,226.32,162.12
3788,489.85,223.84,160.32
3789,498,227.6,162.96
3790,481.35,219.92,157.44
3791,433.75,198.16,141.84
3792,386.1,176.4,126.36
3793,352.95,161.28,115.44
3794,335.65,153.36,109.8
3795,325.35,148.64,106.44
3796,320.75,146.56,104.88
3797,328.15,149.92,107.28
3798,350.1,160,114.48
3799,404.6,184.88,132.36
3800,453.85,207.44,148.44
3801,479.15,218.96,156.84
3802,498.65,227.92,163.2
3803,516.4,236,168.96
3804,527.4,240.96,172.56
3805,531.7,242.96,173.88
3806,538.4,246,176.16
3807,538.25,246,176.16
3808,534.15,244.08,174.72
3809,530.6,242.4,173.64
3810,521.25,238.16,170.52
3811,505.85,231.2,165.48
3812,496,226.64,162.36
3813,500.3,228.64,163.68
3814,486.2,222.16,159.12
3815,445.05,203.36,145.56
3816,400.75,183.12,131.16
3817,366.75,167.52,119.88
3818,344.75,157.52,112.8
3819,332.55,151.92,108.84
3820,324.4,148.24,106.08
3821,322.9,147.52,105.6
3822,324.5,148.24,106.08
3823,346.7,158.4,113.4
3824,384.4,175.68,125.76
3825,423.95,193.68,138.72
3826,449.45,205.36,147.12
3827,463.7,211.92,151.68
3828,469.6,214.56,153.72
3829,470,214.72,153.84
3830,466.7,213.2,152.64
3831,463.7,211.92,151.68
3832,464.35,212.16,151.92
3833,469.3,214.4,153.6
3834,472.85,216.08,154.68
3835,469.5,214.56,153.6
3836,464.2,212.08,151.92
3837,470.9,215.2,154.08
3838,466.8,213.28,152.64
3839,434.35,198.48,142.08
3840,395.55,180.72,129.48
3841,361.8,165.28,118.32
3842,340.65,155.68,111.48
3843,327.5,149.68,107.16
3844,319.95,146.24,104.76
3845,316.45,144.64,103.56
3846,313.25,143.12,102.48
3847,327.5,149.68,107.16
3848,360.7,164.8,118.08
3849,401.75,183.6,131.4
3850,436.15,199.36,142.68
3851,459.55,210,150.36
3852,475,217.04,155.4
3853,484.35,221.28,158.52
3854,486.9,222.48,159.36
3855,488.6,223.28,159.84
